startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,TestTrialsLoop.thisRepN,TestTrialsLoop.thisTrialN,TestTrialsLoop.thisN,TestTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.Scoring,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,text.started,text.stopped,hasPeriphery_2.started,hasPeriphery_2.stopped,key_resp_2.keys,key_resp_2.started,key_resp_2.stopped,noPeriphery_2.started,noPeriphery_2.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\4start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\4b.png,b,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.99184556666975,None,None,48.99184556666975,None,48.99184556666975,None,48.99184556666975,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5a.png,a,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.47797989999526,None,None,49.47797989999526,None,49.47797989999526,None,49.47797989999526,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5b.png,b,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.67674946667199,None,None,50.67674946667199,None,50.67674946667199,None,50.67674946667199,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6a.png,a,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.96008280000533,None,None,50.96008280000533,None,50.96008280000533,None,50.96008280000533,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6b.png,b,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.193416133338665,None,None,51.193416133338665,None,51.193416133338665,None,51.193416133338665,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7a.png,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.476749466672,None,None,51.476749466672,None,51.476749466672,None,51.476749466672,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7b.png,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.776749466671994,None,None,51.776749466671994,None,51.776749466671994,None,51.776749466671994,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8a.png,None,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.076749466672,None,None,52.076749466672,None,52.076749466672,None,52.076749466672,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8b.png,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.29341613333866,None,None,52.29341613333866,None,52.29341613333866,None,52.29341613333866,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\9start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\9a.png,None,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.54341613333866,None,None,52.54341613333866,None,52.54341613333866,None,52.54341613333866,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\9start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\9b.png,None,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.76008280000533,None,None,52.76008280000533,None,52.76008280000533,None,52.76008280000533,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10a.png,None,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.026749466671994,None,None,53.026749466671994,None,53.026749466671994,None,53.026749466671994,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\10b.png,None,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.310082800005326,None,None,53.310082800005326,None,53.310082800005326,None,53.310082800005326,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11a.png,None,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.85970919999818,None,None,53.85970919999818,None,53.85970919999818,None,53.85970919999818,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\11b.png,None,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.92012276666452,None,None,54.92012276666452,None,54.92012276666452,None,54.92012276666452,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12a.png,None,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.13678943333119,None,None,55.13678943333119,None,55.13678943333119,None,55.13678943333119,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\12b.png,None,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.30345609999785,None,None,55.30345609999785,None,55.30345609999785,None,55.30345609999785,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13a.png,None,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.53678943333119,None,None,55.53678943333119,None,55.53678943333119,None,55.53678943333119,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\13b.png,None,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.83678943333119,None,None,55.83678943333119,None,55.83678943333119,None,55.83678943333119,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14a.png,None,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.10345609999786,None,None,56.10345609999786,None,56.10345609999786,None,56.10345609999786,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\14b.png,None,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.320122766664525,None,None,56.320122766664525,None,56.320122766664525,None,56.320122766664525,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15a.png,None,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.65975390000676,None,None,56.65975390000676,None,56.65975390000676,None,56.65975390000676,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\15b.png,None,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.01889650000084,None,None,58.01889650000084,None,58.01889650000084,None,58.01889650000084,None,,001,2021_Jul_13_1133,UniformityIllusion,2021.1.4,None,
