startImage,endImage,AB,PracticeTrialsLoop.thisRepN,PracticeTrialsLoop.thisTrialN,PracticeTrialsLoop.thisN,PracticeTrialsLoop.thisIndex,TestTrialsLoop.thisRepN,TestTrialsLoop.thisTrialN,TestTrialsLoop.thisN,TestTrialsLoop.thisIndex,WelcomeText.started,WelcomeText.stopped,DepressionQuestionnaire.index,DepressionQuestionnaire.itemText,DepressionQuestionnaire.type,DepressionQuestionnaire.Scoring,DepressionQuestionnaire.response,DepressionQuestionnaire.rt,button.started,button.stopped,button.numClicks,button.timesOn,button.timesOff,instructionsText.started,instructionsText.stopped,nextScreen.keys,nextScreen.rt,nextScreen.started,nextScreen.stopped,stimulusInterval,hasPeriphery.started,hasPeriphery.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,noPeriphery.started,noPeriphery.stopped,text.started,text.stopped,hasPeriphery_2.started,hasPeriphery_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,noPeriphery_2.started,noPeriphery_2.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\4start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\4b.png,b,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,26.638080999982776,None,space,2.622820299991872,26.638080999982776,None,26.638080999982776,None,26.638080999982776,None,,001,2021_Jul_22_1515,UniformityIllusion,2021.1.4,59.887626855354135,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5a.png,a,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,29.537070599995786,39.57029480001074,space,10.908742300001904,29.537070599995786,None,29.537070599995786,39.57029480001074,29.537070599995786,None,,001,2021_Jul_22_1515,UniformityIllusion,2021.1.4,59.887626855354135,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\5b.png,b,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,40.66992640000535,None,space,5.600341999990633,40.66992640000535,None,40.66992640000535,None,40.66992640000535,None,,001,2021_Jul_22_1515,UniformityIllusion,2021.1.4,59.887626855354135,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6a.png,a,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,46.568998000002466,None,space,5.717540700017707,46.568998000002466,None,46.568998000002466,None,46.568998000002466,None,,001,2021_Jul_22_1515,UniformityIllusion,2021.1.4,59.887626855354135,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\6b.png,b,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,52.601811100001214,None,space,4.205385799985379,52.601811100001214,None,52.601811100001214,None,52.601811100001214,None,,001,2021_Jul_22_1515,UniformityIllusion,2021.1.4,59.887626855354135,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7a.png,None,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,57.16809829999693,None,space,9.824036999983946,57.16809829999693,None,57.16809829999693,None,57.16809829999693,None,,001,2021_Jul_22_1515,UniformityIllusion,2021.1.4,59.887626855354135,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\7b.png,None,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,67.28429239999969,None,space,6.5966583999979775,67.28429239999969,None,67.28429239999969,None,67.28429239999969,None,,001,2021_Jul_22_1515,UniformityIllusion,2021.1.4,59.887626855354135,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8a.png,None,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,74.23424610000802,None,space,5.224120700004278,74.23424610000802,None,74.23424610000802,None,74.23424610000802,None,,001,2021_Jul_22_1515,UniformityIllusion,2021.1.4,59.887626855354135,
C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8start.png,C:\Users\hesselmann\Desktop\PsychoPyUniformityIllusion\UniformityIllusionPsychoPy\Pics\8b.png,None,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,79.74996049999027,None,space,3.2752355999837164,79.74996049999027,None,79.74996049999027,None,79.74996049999027,None,,001,2021_Jul_22_1515,UniformityIllusion,2021.1.4,59.887626855354135,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
